ConceptId	MapTarget
13816006	H131A
1383008	F168
138381000119101	Z860
13839000	I500
1384002	H71X
13841000119107	J90X
13842006	O908
13847000	G402
13851000119109	Q670
138561000119104	K828
13857004	T451
13859001	O601
13859001	Z372
1386000	P529
13866000	O363
13867009	Q251
13868004	Z641
1387009	#NC
138701000119105	#NC
138711000119108	Z808
138721000119101	#NC
138731000119103	Z858
138741000119107	Z860
138751000119109	Z840
13876002	L308
1388004	E873
13883009	#NC
13886001	D571
13886001	N082A
138881000119106	E103D
138881000119106	H360A
13889008	N141
138891000119109	E103D
138891000119109	H360A
13891000	S3610
138911000119106	E113D
138911000119106	H360A
138921000119104	E113D
138921000119104	H360A
13897001	R71X
13900001000004105	#NC
13901000119100	E835
139011000119104	I251
139011000119104	Z951
13904004	S609
13906002	A798
13907006	M921
13915009	S308
13916005	K411
13917001	B718
13920009	K729
139201000119107	R652
13923006	K729
139271000119102	Z854
139281000119104	Z852
139291000119101	M858
13930000	#NC
1393001	Q788
13937002	H356
139394000	R35X
13943000	O077
139461000119109	Z873
13947004	#HLT
13950001	G255
1395008	T889
13954005	L984
13957003	I772
13959000	K051
13960001000004106	S3250
13961000119104	Z826
139611000119108	Z850
139621000119101	Z858
13964001	#NC
13969006	B483
13972004	T622
13973009	G410
139741000119102	T828
13975002	S430
139751000119100	Z860
13978000	H440
13980006	G039
139811000119109	E721
139821000119102	E728
139851000119105	T805
139851000119105	Y593
13993001	D688
140004	J312
14002008	T476
14003003	#HLT
140031000119103	N179
14005005	B880
140051000119109	D103
140101000119109	N185
140101000119109	I10X
140101000119109	E112D
140101000119109	N083A
14011008	J398
140111000119107	N184
140111000119107	I10X
140111000119107	E112D
140111000119107	N083A
14012001	#NC
140121000119100	N183
140121000119100	I10X
140121000119100	E112D
140121000119100	N083A
140131000119102	N182
140131000119102	I10X
140131000119102	E112D
140131000119102	N083A
14020004	T222
1402001	R458
14021000119107	N810
14022007	O021
140221000119109	Z866
14024008	D618
14028006	#NC
140281000119108	G819
140281000119108	I698
14032000	B888
14036002	A288
140381000119104	E115
140381000119104	L97X
140391000119101	E115
140391000119101	L97X
14040001000004109	R529
14041005	#NC
14044002	#NC
14046000	H353
14049007	O159
140491000119105	Z855
14052004	E119
140521000119107	E115
140521000119107	L97X
14053009	N710
140531000119105	E115
140531000119105	L97X
14055002	G918
14058000	#NC
14061004	Q001
140621000119106	F068
14066009	K529
14070001	F011
14070001000004105	G908
140701000119108	Z867
140711000119106	Z867
140731000119101	Z860
14077003	F508
14080002	Z640
14087004	D588
140881000119109	G935
140881000119109	I619
14090001000004102	M792
14090001000004102	W889
14091009	Q929
140911000119109	I639
140921000119102	I639
14094001	O210
14096004	S409
140961000119107	T858
14100003	H028
141000119100	R400
141001000119104	K638
141091000119105	G935
141091000119105	I609
14110001000004108	J341
14113009	#NC
14114003	J940
141151000119101	I620
141151000119101	G935
1412008	H269
14126008	D643
141281000119101	Z867
14130006	T360
141301000119102	J984
14134002	S408
14136000	O038
14140009	E875
14144000	F527
141441000119107	F985
141451000119109	F985
14150005	R522
1415005	I891
14151000000109	#NC
14151009	R203
14154001	T441
14158003	S909
141601000119107	F067
14163004	#NC
141631000119100	R232
14168008	A829
14169000	H271
141701000119101	D738
14175009	I00X
14178006	Q625
14180000	S353
1418007	Q789
141811000119106	Z867
14182008	T509
141821000119104	Z867
14183003	F322
141831000119101	Z867
14188007	A180D
14188007	M011A
14189004	B059
1419004	S3780
141911000119100	Z867
141951000119104	Z854
141961000119102	Z854
141991000119109	F220
141991000119109	G309
142001000119106	G309
142011000119109	G309
142011000119109	F059
142016009	#NC
142018005	#NC
142021000119102	Z874
142031000119104	H534
142031000119104	I694
14204003	Q821
14205002	#NC
14209008	#NC
1421000119104	Z800
14210003	E755
142111000119108	I712
142121000119101	I714
142191000119104	Q521
14220008	S005
142201000119101	Q521
14223005	I859
142231000119108	R15X
142241000119104	R15X
142251000119102	R15X
142261000119100	R418
142271000119106	R418
142281000119109	R418
142291000119107	R418
14230001000004101	R448
14230004	D684
14232007	B451
14232007	G021A
14240001	L671
14246007	G08X
142461000119104	Z874
142471000119105	Z874
14248008	N761
14260009	E511
1426004	N058
14261008	T220
142641000119101	#HLT
14266003	E328
142661000119102	#HLT
14268002	L022
14270001000004104	R948
14272003	#NC
14276000	T311
142851000119103	I614
14286004	#NC
142881000119105	Z863
14289006	E230
14289006	G735A
14291003	F201
142931000119100	J100
142941000119109	J101
142951000119106	J108
142951000119106	I411A
142961000119108	J108
142971000119102	J108
142971000119102	G948A
1430001	S0671
14302001	N912
143021000119109	#NC
14304000	E079
14309005	I638
14310000	J310
143101000119101	E831
143101000119101	Z928
14311001	K519
14333004	P615
143341000119101	Z854
143351000119104	Z853
14336007	I713
14337003	S310
14343001	N10X
14343001	N172
143441000119108	M069
14345008	Z638
143451000119105	Z803
143461000119107	Z803
143481000119103	Z860
143491000000109	Z720
143491000119100	Z874
143511000000101	Z720
143511000119105	A748
143511000119105	K670A
143521000119103	I619
143531000000109	Z720
143551000119106	I828
143561000000104	Z720
143561000119108	D735
14357004	H470
143571000000106	Z720
143591000000105	Z720
143591000119101	Z861
14363008	M470D
14363008	G992A
143641000000101	Z720
14365001	Q647
14366000	H162
143661000000100	#NC
143661000119109	R232
143671000000107	#NC
143691000119102	#NC
143731000000100	Z720
143781000000101	#NC
14379009	D531
14380007	T180
143811000000103	#NC
14384003	R198
14386001	A300
14390004	N61X
14390004	A288
14394008	P031
144008	#NC
14401000119109	G408
144021000000102	Q789
144041000000109	O358
14405000	G061
144051000000107	#NC
144071000000103	#NC
14410001	#NC
144101000119103	Z860
14415006	G938
144171000119108	Z827
14418008	#NC
144181000119106	#NC
144201000119107	#NC
14425001	A666
14427009	H200
14430002	Q419
14434006	S0621
144401000000104	#NC
144411000000102	#NC
144421000000108	Q792
144431000000105	#NC
144441000000101	#NC
14447001	Q031
14448006	T189
144481000000109	#NC
144491000000106	#NC
144501000000100	#NC
144511000000103	#NC
14455008	I311
14457000	S1281
144571000000108	#NC
144581000000105	Q059
14460007	H470
14465002	J039
14466001	#NC
1447000	B888
144811000119109	Z860
14482000	Q278
14483005	#NC
14488001	N760
14493003	S2200
14493003	S241
144931000119108	Z860
14495005	F311
144951000000106	M545
144961000000109	M542
145071000119106	N328
14508001	#HLT
145101000119102	F141
14511000119108	K928
14512007	F919
145121000119106	F111
14514008	D648
145151000119103	R15X
145161000119101	R15X
14520009	H025
14521008	G401
14523006	A073
14527007	A165
14532008	Q321
145321000119108	C249
14533003	#NC
14534009	D735
14535005	A804
14540002	I871
145411000119105	T810
14552009	Q140
14560005	B369
145611000119107	G438
14568003	N821
145681000119101	N170
145741000119101	R482
145741000119101	I698
145751000119104	D481
14580001000004104	Z826
14582003	Q185
145831000119103	C809
145841000119107	F161
14589007	H441
145891000119104	I7020
14607001	T371
146081000119104	#HLT
1461000119109	Z864
14619009	H505
14621004	#NC
14627000	#NC
146291000119108	R11X
14637005	E754
146371000119104	B182
146371000119104	K729
14641009	S311
14648003	#NC
14649006	S410
14651005	M814
14654002	T782
14661003	F520
14662005	#NC
14664006	T231
14669001	N179
14675005	S2240
146801000119103	D219
14683004	A680
14686007	R200
14689000	Q518
1469007	O038
14700006	J631
147001	S308
14704002	A829
1471000119103	Z864
147101000119108	C729
147121000119104	C729
147131000119101	C729
14718009	I452
14720231000119109	K529
147211000119101	E880
14725002	E162
14735008	E870
1474004	O103
14741001	S831
14748007	H187
1475003	B001
14755009	#NC
14756005	K112
14760008	K590
14763005	M100
14763005	H628A
14770001000004107	K650
14770001000004107	B968
14779006	E890
1478001	I890
14781008	H544
14783006	E806
14784000	F119
14785004	H504
14786003	G832
147881000119108	K918
1479009	Q928
14800001	L101
14808008	K033
1481000119100	E119
14811000119105	R298
14812002	N482
14817008	T941
1482004	H001
14821001	Q893
14825005	O700
14836003	T66X
14848000	#HLT
14852000	H738
14858001	H054
1486001	H052
148601000000109	#NC
148641000000107	#NC
148661000000108	#NC
148671000000101	#NC
148681000000104	#NC
14870002	Q770
148701000000102	#NC
148721000000106	#NC
148721000119102	H358
148741000000104	#NC
1488000	R11X
148821000000104	#NC
14883001	F527
148831000000102	#NC
14884007	N913
148841000000106	#NC
14886009	Q248
148871000119109	R53X
148871000119109	I694
148891000000101	#NC
1489008	H000
148911000000103	#NC
148911000119107	C762
148921000000109	#NC
14893008	T230
14894002	H301
14895001	#NC
14899007	T622
14900002	E893
14901003	K035
14907004	L509
1491000119102	E113D
1491000119102	H450A
14911005	K638
149141000119102	T742
14915001	#NC
14916000	S6210
14917009	T111
14918004	O901
14919007	K116
1492007	Q439
14921002	Q871
14924005	T622
14926007	#NC
14927003	#NC
1493002	H440
14931000119109	D763
14948001	H660
14949009	M235
14950009	S2240
14955004	B818
14969004	J370
14973001	N26X
14973001	I10X
14977000	I659
14981000	N360
149821000119103	I632
149841000119109	M796
149841000119109	I7020
1499003	F309
14992004	S302
149941000119100	N137
14997005	S011
14998000	#HLT
150003	R32X
1501000119109	E113D
1501000119109	H360A
15010004	H540
15011000119104	Z875
15012007	D728
15013002	H433
15016005	I301
15026003	T387
15028002	O329
15032008	B882
15033003	J36X
15034009	S201
15037002	R202
15038007	B880
15042005	A319
150541000119104	K929
15056007	T634
150561000119100	N839
15059000	H355
15060005	S910
15064001	S708
15069006	Q871
150721000119102	K294
150721000119102	K922
15076001	#NC
15080006	G712
150801000119104	Z311
150811000119101	Z300
15082003	K804
150821000119108	Z304
15084002	L932
15096009	Q222
15100005	#NC
151004	A548
151004	G01XA
15108003	#NC
15110001	N498
1511000119107	E114D
1511000119107	G632A
15111002	R72X
15113004	B818
15115006	K266
151181000119106	Z836
1512006	Q443
15121005	D581
15123008	E850
151271000119102	R799
15128004	#NC
15132005	D684
15133000	B710
15135007	Q402
15137004	#NC
15139001	G919
151441000119105	Z383
1515008	Q828
15151004	S3611
15157000	#NC
15160007	E259
151621000119101	#NC
15165002	N360
15167005	F101
15170009	K112
15173006	#NC
15177007	R42X
1518005	D738
151811000119109	Z711
15182000	Q870
15188001	H919
15190000	H902
1519002	Q274
151901000119101	Z640
15191001	Q258
151921000119105	Z636
15193003	F333
15195005	#NC
15196006	O438
15199004	J219
151991000119107	Z742
15202009	#HLT
15203004	H531
15206007	J939
15207003	B551
1521000119100	E115
1521000119100	L97X
1521007	S308
15212002	#NC
15214001	E550
152231000119106	Z320
15228007	Q998
15230009	O266
1523005	#NC
15232001	R91X
15233006	T407
15236003	H446
15238002	K228
15241006	G909
15244003	G210
152451000119104	Z857
15246001	A498
15250008	H189
1525003	S908
15252000	R011
15253005	Q670
15258001	G458
15268006	R688
15270002	K566
152711000119105	Z872
15276008	D590
15277004	F168
15280003	#NC
15284007	A188
15284007	K230A
15285008	E798
152861000119104	Z856
152891000119106	Z858
15290006	S909
152921000119101	Z991
15295001	N854
15296000	#HLT
15307001	E744
153091000119109	B180
153091000119109	K729
1531000	T378
1531000119102	E116
1531000119102	L998A
15311007	#NC
153151000119100	F528
15316002	A858
1532007	J028
15326009	D561
153261000119109	F523
15332004	D520
1534008	H510
15342002	K510
15346004	E786
153491000119103	F192
15350006	K101
153501000119105	F192
15362005	#NC
15374009	H405
1538006	O350
153811000119105	I878
15382009	T382
153821000119103	I99X
153831000119100	I830
153831000119100	I10X
15384005	#NC
15385006	S8250
153851000119106	N185
153851000119106	I120
15386007	I288
153871000119102	I832
153871000119102	I872
153891000119101	N185
153891000119101	I120
153891000119101	Z992
1539003	M653
153911000119104	I739
153931000119109	I509
15394000	O11X
153941000119100	I509
153951000119103	I509
15400003	O880
15402006	K868
154031000119107	Z804
15405008	N488
154051000119101	Z800
15406009	O911
154081000119108	Z870
154091000119106	R53X
154141000119104	Z803
15419008	Q403
1542009	Q792
154211000119108	K860
15423000	S308
154283005	A162
1544005	S831
154411000119109	N40X
15444000	M404
15445004	K294
15453007	Q682
15454001	#NC
15459006	Q212
15462009	H534
15466007	D180
15466007	D751
15467003	Z372
15470004	E050
15474008	S3281
154818001	D682
154826009	D695
15488007	L814
15492000	K070
15504009	O711
15509004	E505
1551000119108	E113D
1551000119108	H360A
15510009	#NC
1551001	M8695
15511008	O045
15520004	#NC
15523002	G401
15528006	K859
15531007	S850
15539009	P560
15540006	#NC
15542003	#NC
15544002	I425
155441006	M300
15545001	Q512
15547009	#HLT
15550007	S568
15552004	Q780
15555002	I309
15557005	Q870
155597006	J690
1556006	#NC
15566009	B608
15574005	S9290
15576007	L538
15582005	Q333
155876003	N19X
15592002	#NC
15600009	J939
15600009	J940
15601008	#HLT
156035004	N910
156036003	N911
15604000	M869
156051000119109	J303
15607007	I891
156072005	O034
156073000	O039
15616006	E839
15625571000119102	R568
15627741000119108	Z861
15627801000119104	Z866
15627891000119105	Z826
15628003	A549
15628411000119103	Z918
15629006	B744
15629541000119106	I500
15629541000119106	I255
15629591000119103	I500
15629591000119103	I255
15629641000119107	I509
15629641000119107	I255
15629741000119102	I509
15629741000119102	I255
15629941000119104	R103
15629981000119109	R103
15630021000119102	R103
1563006	D685
15630081000119103	Q658
15630121000119101	Q658
15630161000119106	Q658
15630201000119101	G513
15630241000119104	G513
15630651000119104	M7794
15630691000119109	M7794
15630731000119102	M7794
15630771000119104	H209
15630811000119104	H209
15630851000119103	H209
15630891000119108	L030
15630931000119100	M707
15631211000119108	M751
15631251000119109	G245
15631291000119104	G245
15631331000119105	G245
15631611000119106	H310
15631861000119105	I781
15631931000119106	N832
15631971000119109	N832
15632051000119106	M722
15632091000119101	M722
15632131000119104	M722
15632171000119101	M216
15632371000119104	M222
15632451000119102	K076
15632491000119107	K076
15632531000119107	K076
15632691000119105	H501
15632731000119103	H501
15632771000119100	H501
15632811000119100	H472
15632851000119104	H472
15632891000119109	H472
156329007	L210
15633004	#NC
15633361000119103	M543
15633721000119107	M674
15633761000119102	M7980
15633801000119105	R92X
15633841000119107	R938
15633881000119102	R932
15633921000119109	R935
15633961000119104	R92X
15634001000119103	R908
15634005	A663
15634041000119101	R934
15634081000119106	R932
15634131000119106	R935
15634181000119107	R935
15634221000119104	R938
15634471000119104	M7966
15634711000119102	N838
15634751000119101	N838
15634791000119106	R202
15634841000119109	R202
15634891000119101	M2127
15634971000119107	R53X
15635011000119104	K119
15635051000119103	K119
15635091000119108	K119
15635291000119101	P073
15635331000119107	P073
15635371000119105	P073
15635411000119106	P073
15635451000119107	P073
15635491000119102	P081
15635721000119108	C56X
15635801000119106	C509
15635921000119105	M705
15636001000119108	M7712
15636171000119102	M203
15636251000119104	M239
15636531000119108	M9904
